catch_rate,height,data7,data3,data6.1,defense,sp_atk,sp_def,dexnum,special_group,percent_female,data2,hp,data5,generation,base_exp,speed,weight,total,ev_yield,data6.3,data6.2,growth_rate,data4,base_friendship,attack,egg_cycles,data1,data6,percent_male
255,0.3,,Olive,Grass,45,58,51,928,Ordinary,50.0,Normal,41,Harvest,9,52,30,6.5,260,1 Sp. Atk,Grass,,Medium Slow,Early Bird,50,35,20,Grass,,50.0
120,0.6,,Olive,Grass,60,78,78,929,Ordinary,50.0,Normal,52,Harvest,9,124,33,11.9,354,2 Sp. Atk,Grass,,Medium Slow,Early Bird,50,53,20,Grass,,50.0
45,1.4,,Olive,Grass,90,125,109,930,Ordinary,50.0,Normal,78,Harvest,9,255,39,48.2,510,3 Sp. Atk,Grass,,Medium Slow,Seed Sower,50,69,20,Grass,,50.0
190,0.6,,Parrot,Flying,51,45,51,931,Ordinary,50.0,Flying,82,Hustle,9,146,92,2.4,417,1 Attack,Flying,Guts,Erratic,Intimidate,50,96,15,Normal,Guts,50.0
255,0.4,,Rock Salt,Mineral,75,35,35,932,Ordinary,50.0,,55,Sturdy,9,56,25,16.0,280,1 Defense,Mineral,Clear Body,Medium Slow,Purifying Salt,50,55,20,Rock,Clear Body,50.0
120,0.6,,Rock Salt,Mineral,100,35,65,933,Ordinary,50.0,,60,Sturdy,9,124,35,105.0,355,2 Defense,Mineral,Clear Body,Medium Slow,Purifying Salt,50,60,20,Rock,Clear Body,50.0
45,2.3,,Rock Salt,Mineral,130,45,90,934,Ordinary,50.0,,100,Sturdy,9,250,35,240.0,500,3 Defense,Mineral,Clear Body,Medium Slow,Purifying Salt,50,100,20,Rock,Clear Body,50.0
90,0.6,,Fire Child,Human-Like,40,50,40,935,Ordinary,50.0,,40,Flame Body,9,51,35,10.5,255,1 Sp. Atk,Human-Like,,Slow,Flash Fire,50,50,35,Fire,,50.0
25,1.5,,Fire Warrior,Human-Like,100,125,80,936,Ordinary,50.0,Psychic,85,Weak Armor,9,263,75,85.0,525,2 Sp. Atk,Human-Like,,Slow,Flash Fire,20,60,35,Fire,,50.0
25,1.6,,Fire Blades,Human-Like,80,60,100,937,Ordinary,50.0,Ghost,75,Weak Armor,9,263,85,62.0,525,2 Attack,Human-Like,,Slow,Flash Fire,20,125,35,Fire,,50.0
190,0.3,,EleTadpole,Water 1,41,59,35,938,Ordinary,50.0,,61,Static,9,54,45,0.4,272,1 HP,Water 1,Damp,Medium Fast,Own Tempo,50,31,20,Electric,Damp,50.0
50,1.2,,EleFrog,Water 1,91,103,83,939,Ordinary,50.0,,109,Static,9,173,45,113.0,495,2 HP,Water 1,Damp,Medium Fast,Electromorphosis,50,64,20,Electric,Damp,50.0
180,0.4,Water 1,Storm Petrel,Flying ,35,55,40,940,Ordinary,50.0,Flying,40,Volt Absorb,9,56,70,3.6,280,1 Speed,Flying ,Competitive,Medium Slow,Wind Power,50,40,20,Electric,Competitive,50.0
90,1.4,Water 1,Frigatebird,Flying ,60,105,60,941,Ordinary,50.0,Flying,70,Volt Absorb,9,172,125,38.6,490,2 Speed,Flying ,Competitive,Medium Slow,Wind Power,50,70,20,Electric,Competitive,50.0
150,0.5,,Rascal,Field,60,40,51,942,Ordinary,50.0,,60,Run Away,9,68,51,16.0,340,1 Attack,Field,Stakeout,Medium Slow,Intimidate,50,78,20,Dark,Stakeout,50.0
75,1.1,,Boss,Field,90,60,70,943,Ordinary,50.0,,80,Guard Dog,9,177,85,61.0,505,2 Attack,Field,Stakeout,Medium Slow,Intimidate,50,120,20,Dark,Stakeout,50.0
190,0.2,,Toxic Mouse,Field,35,40,35,944,Ordinary,50.0,Normal,40,Pickpocket,9,58,75,0.7,290,1 Speed,Field,Prankster,Medium Slow,Unburden,50,65,20,Poison,Prankster,50.0
90,0.7,,Toxic Monkey,Field,65,80,72,945,Ordinary,50.0,Normal,63,Poison Touch,9,170,110,27.2,485,2 Speed,Field,Prankster,Medium Slow,Unburden,50,95,20,Poison,Prankster,50.0
190,0.6,,Tumbleweed,Grass,30,45,35,946,Ordinary,50.0,Ghost,40,Infiltrator,9,55,60,0.6,275,1 Attack,Grass,,Medium Fast,Wind Rider,50,65,20,Grass,,50.0
45,1.2,,Tumbleweed,Grass,70,80,70,947,Ordinary,50.0,Ghost,55,Infiltrator,9,168,90,6.0,480,2 Attack,Grass,,Medium Fast,Wind Rider,50,115,20,Grass,,50.0
190,0.9,,Woodear,Grass,35,50,100,948,Ordinary,50.0,Grass,40,,9,67,70,33.0,335,1 Sp. Def,Grass,,Medium Slow,Mycelium Might,50,40,20,Ground,,50.0
90,1.9,,Woodear,Grass,65,80,120,949,Ordinary,50.0,Grass,80,,9,180,100,58.0,515,2 Sp. Def,Grass,,Medium Slow,Mycelium Might,50,70,20,Ground,,50.0
120,1.3,,Ambush,Water 3,115,35,55,950,Ordinary,50.0,,70,Shell Armor,9,158,75,79.0,450,2 Defense,Water 3,Regenerator,Medium Fast,Anger Shell,50,100,35,Rock,Regenerator,50.0
190,0.3,,Spicy Pepper,Grass,40,62,40,951,Ordinary,50.0,,50,Insomnia,9,61,50,3.0,304,1 Attack,Grass,Klutz,Medium Fast,Chlorophyll,50,62,20,Grass,Klutz,50.0
75,0.9,,Spicy Pepper,Grass,65,108,65,952,Ordinary,50.0,Fire,65,Insomnia,9,170,75,15.0,486,2 Attack,Grass,Moody,Medium Fast,Chlorophyll,50,108,20,Grass,Moody,50.0
190,0.2,,Rolling,Bug,60,31,58,953,Ordinary,50.0,,41,Shed Skin,9,54,30,1.0,270,1 Defense,Bug,,Fast,Compound Eyes,50,50,20,Bug,,50.0
45,0.3,,Rolling,Bug,85,115,100,954,Ordinary,50.0,Psychic,75,Telepathy,9,165,45,3.5,470,2 Sp. Atk,Bug,,Fast,Synchronize,50,50,20,Bug,,50.0
120,0.2,,Frill,Flying,30,55,30,955,Ordinary,50.0,,30,Frisk,9,51,75,1.5,255,1 Speed,Flying,Speed Boost,Medium Slow,Anticipation,50,35,20,Psychic,Speed Boost,50.0
60,1.9,,Ostrich,Flying,60,101,60,956,Ordinary,50.0,,95,Frisk,9,168,105,90.0,481,2 Speed,Flying,Speed Boost,Medium Slow,Opportunist,50,60,20,Psychic,Speed Boost,50.0
190,0.4,,Metalsmith,Fairy,45,35,64,957,Ordinary,100.0,Steel,50,Own Tempo,9,59,58,8.9,297,1 Sp. Def,Fairy,Pickpocket,Medium Slow,Mold Breaker,50,45,20,Fairy,Pickpocket,0.0
90,0.7,,Hammer,Fairy,55,45,82,958,Ordinary,100.0,Steel,65,Own Tempo,9,133,78,59.1,380,2 Sp. Def,Fairy,Pickpocket,Medium Slow,Mold Breaker,50,55,20,Fairy,Pickpocket,0.0
45,0.7,,Hammer,Fairy,77,70,105,959,Ordinary,100.0,Steel,85,Own Tempo,9,253,94,112.8,506,3 Sp. Def,Fairy,Pickpocket,Medium Slow,Mold Breaker,50,75,20,Fairy,Pickpocket,0.0
255,1.2,,Garden Eel,Water 3,25,35,25,960,Ordinary,50.0,,10,Rattled,9,49,95,1.8,245,1 Speed,Water 3,Sand Veil,Medium Fast,Gooey,50,55,20,Water,Sand Veil,50.0
50,1.2,,Garden Eel,Water 3,50,50,70,961,Ordinary,50.0,,35,Rattled,9,149,120,5.4,425,2 Speed,Water 3,Sand Veil,Medium Fast,Gooey,50,100,20,Water,Sand Veil,50.0
25,1.5,,Item Drop,Flying,85,60,85,962,Ordinary,50.0,Dark,70,Keen Eye,9,243,82,42.9,485,2 Attack,Flying,Rocky Payload,Slow,Big Pecks,50,103,35,Flying,Rocky Payload,50.0
200,1.3,Water 2,Dolphin,Field ,40,45,40,963,Ordinary,50.0,,70,,9,63,75,60.2,315,1 Speed,Field ,,Slow,Water Veil,50,45,40,Water,,50.0
45,1.3,Water 2,Dolphin,Field ,72,53,62,964,Ordinary,50.0,,100,,9,160,100,60.2,457,2 HP,Field ,,Slow,Zero to Hero,50,70,40,Water,,50.0
190,1.0,,Single-Cyl,Mineral,63,30,45,965,Ordinary,50.0,Poison,45,Slow Start,9,60,47,35.0,300,1 Attack,Mineral,,Medium Fast,Overcoat,50,70,20,Steel,,50.0
75,1.8,,Multi-Cyl,Mineral,90,54,67,966,Ordinary,50.0,Poison,80,Filter,9,175,90,120.0,500,2 Attack,Mineral,,Medium Fast,Overcoat,50,119,20,Steel,,50.0
190,1.6,,Mount,Field,65,85,65,967,Ordinary,50.0,Normal,70,Regenerator,9,175,121,63.0,501,2 Speed,Field,,Medium Slow,Shed Skin,50,95,30,Dragon,,50.0
25,2.5,,Earthworm,Field,145,60,55,968,Ordinary,50.0,,70,Sand Veil,9,240,65,310.0,480,2 Defense,Field,,Slow,Earth Eater,50,85,35,Steel,,50.0
70,0.7,,Ore,Mineral,42,105,60,969,Ordinary,50.0,Poison,48,Corrosion,9,70,60,8.0,350,1 Sp. Atk,Mineral,,Medium Slow,Toxic Debris,50,35,30,Rock,,50.0
25,1.5,,Ore,Mineral,90,130,81,970,Ordinary,50.0,Poison,83,Corrosion,9,184,86,45.0,525,2 Sp. Atk,Mineral,,Medium Slow,Toxic Debris,50,55,30,Rock,,50.0
120,0.6,,Ghost Dog,Field,60,30,55,971,Ordinary,50.0,,50,Fluffy,9,58,34,35.0,290,1 Attack,Field,,Medium Slow,Pickup,50,61,20,Ghost,,50.0
60,2.0,,Ghost Dog,Field,100,50,97,972,Ordinary,50.0,,72,Fluffy,9,171,68,15.0,488,2 Attack,Field,,Medium Slow,Sand Rush,50,101,20,Ghost,,50.0
100,1.6,,Synchronize,Flying,74,75,64,973,Ordinary,50.0,Fighting,82,Tangled Feet,9,175,90,37.0,500,2 Attack,Flying,Costar,Medium Slow,Scrappy,50,115,20,Flying,Costar,50.0
150,1.2,,Terra Whale,Field,45,30,40,974,Ordinary,50.0,,108,Snow Cloak,9,67,43,45.0,334,1 HP,Field,Sheer Force,Medium Slow,Thick Fat,50,68,25,Ice,Sheer Force,50.0
50,4.5,,Terra Whale,Field,65,45,55,975,Ordinary,50.0,,170,Slush Rush,9,182,73,700.0,521,2 HP,Field,Sheer Force,Medium Slow,Thick Fat,50,113,25,Ice,Sheer Force,50.0
100,2.5,,Jettison,Water 2,73,78,65,976,Ordinary,50.0,Psychic,90,Sharpness,9,167,70,90.0,478,2 Attack,Water 2,,Fast,Mold Breaker,50,102,20,Water,,50.0
25,12.0,,Big Catfish,Water 2,115,65,65,977,Ordinary,50.0,,150,Oblivious,9,265,35,220.0,530,3 HP,Water 2,Water Veil,Slow,Unaware,50,100,40,Water,Water Veil,50.0
100,0.3,,Mimicry,Water 2,60,120,95,978,Ordinary,50.0,Water,68,Storm Drain,9,166,82,8.0,475,2 Sp. Atk,Water 2,,Medium Slow,Commander,50,50,35,Dragon,,50.0
45,1.2,,Rage Monkey,Field,80,50,90,979,Ordinary,50.0,Ghost,110,Inner Focus,9,268,90,56.0,535,3 Attack,Field,Defiant,Medium Fast,Vital Spirit,50,115,20,Fighting,Defiant,50.0
90,1.8,Water 1,Spiny Fish,Field ,60,45,100,980,Ordinary,50.0,Ground,130,Water Absorb,9,151,20,223.0,430,2 HP,Field ,Unaware,Medium Fast,Poison Point,50,75,20,Poison,Unaware,50.0
45,3.2,,Long Neck,Field,70,110,70,981,Ordinary,50.0,Psychic,120,Armor Tail,9,260,60,160.0,520,3 HP,Field,Sap Sipper,Medium Fast,Cud Chew,50,90,20,Normal,Sap Sipper,50.0
45,3.6,,Land Snake,Field,80,85,75,982,Ordinary,50.0,,125,Run Away,9,182,55,39.2,520,2 HP,Field,Rattled,Medium Fast,Serene Grace,50,100,20,Normal,Rattled,50.0
25,2.0,,Big Blade,Human-Like,120,60,85,983,Ordinary,50.0,Steel,100,Supreme Overlord,9,275,50,120.0,550,3 Attack,Human-Like,Pressure,Medium Fast,Defiant,50,135,20,Dark,Pressure,50.0
30,2.2,,Paradox,Undiscovered,131,53,53,984,Ancient Paradox,,Fighting,115,,9,285,87,320.0,570,3 Attack,Undiscovered,,Slow,Protosynthesis,0,131,50,Ground,,
50,1.2,,Paradox,Undiscovered,99,65,115,985,Ancient Paradox,,Psychic,115,,9,285,111,8.0,570,3 HP,Undiscovered,,Slow,Protosynthesis,0,65,50,Fairy,,
50,1.2,,Paradox,Undiscovered,99,79,99,986,Ancient Paradox,,Dark,111,,9,285,55,21.0,570,3 Attack,Undiscovered,,Slow,Protosynthesis,0,127,50,Grass,,
30,1.4,,Paradox,Undiscovered,55,135,135,987,Ancient Paradox,,Fairy,55,,9,285,135,4.0,570,"1 Sp. Atk, 1 Sp. Def, 1 Speed",Undiscovered,,Slow,Protosynthesis,0,55,50,Ghost,,
30,3.2,,Paradox,Undiscovered,79,85,105,988,Ancient Paradox,,Fighting,85,,9,285,81,92.0,570,3 Attack,Undiscovered,,Slow,Protosynthesis,0,135,50,Bug,,
30,2.3,,Paradox,Undiscovered,97,121,85,989,Ancient Paradox,,Ground,85,,9,285,101,60.0,570,3 Sp. Atk,Undiscovered,,Slow,Protosynthesis,0,81,50,Electric,,
30,0.9,,Paradox,Undiscovered,120,72,70,990,Future Paradox,,Steel,90,,9,285,106,240.0,570,3 Defense,Undiscovered,,Slow,Quark Drive,0,112,50,Ground,,
50,0.6,,Paradox,Undiscovered,114,124,60,991,Future Paradox,,Water,56,,9,285,136,11.0,570,3 Speed,Undiscovered,,Slow,Quark Drive,0,80,50,Ice,,
50,1.8,,Paradox,Undiscovered,108,50,68,992,Future Paradox,,Electric,154,,9,285,50,380.7,570,3 Attack,Undiscovered,,Slow,Quark Drive,0,140,50,Fighting,,
30,1.3,,Paradox,Undiscovered,86,122,80,993,Future Paradox,,Flying,94,,9,285,108,111.0,570,3 Sp. Atk,Undiscovered,,Slow,Quark Drive,0,80,50,Dark,,
30,1.2,,Paradox,Undiscovered,60,140,110,994,Future Paradox,,Poison,80,,9,285,110,36.0,570,3 Sp. Atk,Undiscovered,,Slow,Quark Drive,0,70,50,Fire,,
30,1.6,,Paradox,Undiscovered,110,70,84,995,Future Paradox,,Electric,100,,9,285,72,303.0,570,3 Attack,Undiscovered,,Slow,Quark Drive,0,134,50,Rock,,
45,0.5,Mineral,Ice Fin,Dragon ,45,35,45,996,Ordinary,50.0,Ice,65,Ice Body,9,64,55,17.0,320,1 Attack,Dragon ,,Slow,Thermal Exchange,50,75,40,Dragon,,50.0
25,0.8,Mineral,Ice Fin,Dragon ,66,45,65,997,Ordinary,50.0,Ice,90,Ice Body,9,148,62,30.0,423,2 Attack,Dragon ,,Slow,Thermal Exchange,50,95,40,Dragon,,50.0
10,2.1,Mineral,Ice Dragon,Dragon ,92,75,86,998,Ordinary,50.0,Ice,115,Ice Body,9,300,87,210.0,600,3 Attack,Dragon ,,Slow,Thermal Exchange,50,145,40,Dragon,,50.0
45,0.3,,Coin Chest,Undiscovered,70,75,70,999,Ordinary,,,45,,9,60,10,5.0,300,1 Sp. Atk,Undiscovered,,Slow,Rattled,50,30,50,Ghost,,
45,1.2,,Coin Entity,Undiscovered,95,133,91,1000,Ordinary,,Ghost,87,,9,275,84,30.0,550,2 Sp. Atk,Undiscovered,,Slow,Good as Gold,50,60,50,Steel,,
6,1.5,,Ruinous,Undiscovered,100,95,135,1001,Legendary,,Grass,85,,9,285,70,74.2,570,3 Sp. Def,Undiscovered,,Slow,Tablets of Ruin,0,85,50,Dark,,
6,1.9,,Ruinous,Undiscovered,80,90,65,1002,Legendary,,Ice,80,,9,285,135,152.2,570,3 Speed,Undiscovered,,Slow,Sword of Ruin,0,120,50,Dark,,
6,2.7,,Ruinous,Undiscovered,125,55,80,1003,Legendary,,Ground,155,,9,285,45,699.7,570,3 Defense,Undiscovered,,Slow,Vessel of Ruin,0,110,50,Dark,,
6,0.4,,Ruinous,Undiscovered,80,135,120,1004,Legendary,,Fire,55,,9,285,100,4.9,570,3 Sp. Atk,Undiscovered,,Slow,Beads of Ruin,0,80,50,Dark,,
10,2.0,,Paradox,Undiscovered,71,55,101,1005,Ancient Paradox,,Dark,105,,9,295,119,380.0,590,3 Attack,Undiscovered,,Slow,Protosynthesis,0,139,50,Dragon,,
10,1.4,,Paradox,Undiscovered,90,120,60,1006,Future Paradox,,Fighting,74,,9,295,116,35.0,590,3 Attack,Undiscovered,,Slow,Quark Drive,0,130,50,Fairy,,
3,2.5,,Paradox,Undiscovered,115,85,100,1007,Legendary,,Dragon,100,,9,335,135,303.0,670,3 Attack,Undiscovered,,Slow,Orichalcum Pulse,0,135,50,Fighting,,
3,3.5,,Paradox,Undiscovered,100,135,115,1008,Legendary,,Dragon,100,,9,335,135,240.0,670,3 Sp. Atk,Undiscovered,,Slow,Hadron Engine,0,85,50,Electric,,
5,3.5,,Paradox,Undiscovered,91,125,83,1009,Ancient Paradox,,Dragon,99,,9,—,109,280.0,590,3 Sp. Atk,Undiscovered,,Slow,Protosynthesis,—,83,—,Water,,
5,1.5,,Paradox,Undiscovered,88,70,108,1010,Future Paradox,,Psychic,90,,9,—,104,125.0,590,3 Attack,Undiscovered,,Slow,Quark Drive,—,130,—,Grass,,
45,0.4,Grass,Candy Apple,Dragon ,110,95,80,1011,Ordinary,50.0,Dragon,80,Gluttony,9,—,40,4.4,485,2 Defense,Dragon ,Sticky Hold,Erratic,Supersweet Syrup,—,80,—,Grass,Sticky Hold,50.0
120,0.1,Mineral,Matcha,Amorphous ,45,74,54,1012,Ordinary,,Ghost,40,Heatproof,9,—,50,1.1,308,1 Sp. Atk,Amorphous ,,Medium Fast,Hospitality,—,45,—,Grass,,
60,0.2,Mineral,Matcha,Amorphous ,106,121,80,1013,Ordinary,,Ghost,71,Heatproof,9,—,70,2.2,508,2 Sp. Atk,Amorphous ,,Medium Fast,Hospitality,—,60,—,Grass,,
3,1.8,,Retainer,Undiscovered,115,58,86,1014,Legendary,0.0,Fighting,88,Guard Dog,9,—,80,92.0,555,3 Attack,Undiscovered,,Slow,Toxic Chain,—,128,—,Poison,,100.0
3,1.0,,Retainer,Undiscovered,66,130,90,1015,Legendary,0.0,Psychic,88,Frisk,9,—,106,12.2,555,3 Sp. Atk,Undiscovered,,Slow,Toxic Chain,—,75,—,Poison,,100.0
3,1.4,,Retainer,Undiscovered,82,70,125,1016,Legendary,0.0,Fairy,88,Technician,9,—,99,30.1,555,3 Sp. Def,Undiscovered,,Slow,Toxic Chain,—,91,—,Poison,,100.0
5,1.2,,Mask,Undiscovered,84,60,96,1017,Legendary,100.0,,80,Embody Aspect,9,—,110,39.8,550,3 Attack,Undiscovered,,Slow,Defiant,—,120,—,Grass,,0.0
10,2.0,Mineral,Alloy,Dragon ,130,125,65,1018,Ordinary,50.0,Dragon,90,Sturdy,9,—,85,60.0,600,3 Defense,Dragon ,Stalwart,Medium Fast,Stamina,—,105,—,Steel,Stalwart,50.0
10,1.8,Grass,—,Dragon ,110,120,80,1019,Ordinary,50.0,Dragon,106,Regenerator,9,—,44,93.0,540,3 Sp. Atk,Dragon ,Sticky Hold,Erratic,Supersweet Syrup,—,80,—,Grass,Sticky Hold,50.0
10,3.5,,Paradox,Undiscovered,121,65,93,1020,Ancient Paradox,,Dragon,105,,9,—,91,590.0,590,3 Defense,Undiscovered,,Slow,Protosynthesis,—,115,—,Fire,,
10,5.2,,Paradox,Undiscovered,91,137,89,1021,Ancient Paradox,,Dragon,125,,9,—,75,480.0,590,3 Sp. Atk,Undiscovered,,Slow,Protosynthesis,—,73,—,Electric,,
10,1.5,,Paradox,Undiscovered,80,68,108,1022,Future Paradox,,Psychic,90,,9,—,124,162.5,590,3 Speed,Undiscovered,,Slow,Quark Drive,—,120,—,Rock,,
10,1.6,,Paradox,Undiscovered,100,122,108,1023,Future Paradox,,Psychic,90,,9,—,98,156.0,590,3 Sp. Atk,Undiscovered,,Slow,Quark Drive,—,72,—,Steel,,
255,0.2,,Tera,Undiscovered,85,65,85,1024,Legendary,50.0,,90,,9,—,60,6.5,450,1 Defense,Undiscovered,,Slow,Tera Shift,—,65,—,Normal,,50.0
3,0.3,,Subjugation,Undiscovered,160,88,88,1025,Mythical,,Ghost,88,,9,—,88,0.3,600,3 Defense,Undiscovered,,Slow,Poison Puppeteer,—,88,—,Poison,,
